Ticker,52W_High_Ratio,52W_ROC,26W_High_Ratio,26W_ROC,RS52W,RS52W_13W,RS26W,RS26W_4W,Trend_Ratio,Stop_Loss_Pct,g_Daily_Pct,g_1000_Daily_Pct,Risk_Reward_10D,RS_Uptrend,MA_Uptrend,MA_Day_Uptrend,MA_Week_Uptrend,ITrend_Uptrend,Buy_Signal
BXMT,0.78,-0.21,0.89,-0.08,0.29,0.33,0.38,0.34,94.41,-6.82,-0.0925,-0.0097,0.14,False,False,False,False,True,False
LANC,0.83,0.09,0.85,-0.17,0.58,0.49,0.27,0.35,94.41,-3.44,0.0271,0.0006,-0.08,False,False,False,False,False,False
CRI,0.8,0.06,0.8,-0.21,0.54,0.38,0.23,0.2,94.46,-1.27,0.0149,-0.0213,-0.12,False,False,False,False,True,False
THRM,0.73,-0.19,0.79,-0.18,0.3,0.35,0.26,0.35,94.47,-13.7,-0.0122,0.0022,0.01,False,False,False,False,False,False
ATNI,0.71,-0.17,0.85,-0.15,0.31,0.23,0.29,0.19,94.48,-5.97,-0.0482,-0.0582,0.08,False,False,False,False,True,False
HRI,0.79,0.05,0.79,-0.17,0.52,0.56,0.27,0.29,94.48,-3.67,0.035,0.0751,-0.1,False,False,False,True,False,False
RIO,0.8,-0.03,0.81,-0.04,0.42,0.5,0.44,0.38,94.52,-6.23,-0.0448,0.0242,0.07,False,False,False,True,False,False
FBIO,0.29,-0.7,0.63,-0.06,0.09,0.07,0.41,0.46,94.53,-27.38,-0.1059,-0.2829,0.04,False,False,False,False,False,False
DOW,0.85,-0.06,0.85,-0.12,0.39,0.48,0.33,0.38,94.55,-6.34,-0.0083,0.0058,0.01,False,False,False,False,False,False
ZUO,0.8,-0.09,0.8,-0.08,0.37,0.35,0.38,0.56,94.55,-3.67,0.0226,-0.0075,-0.06,False,False,False,False,False,False
BH,0.76,-0.1,0.76,-0.13,0.36,0.43,0.32,0.56,94.55,-5.33,0.0642,0.0452,-0.12,False,False,False,False,False,False
CANF,0.51,-0.14,0.51,0.05,0.33,0.5,0.63,0.72,94.55,-0.82,0.0401,-0.1666,-0.49,False,False,False,False,False,False
BOC,0.81,-0.15,0.84,-0.11,0.32,0.27,0.34,0.3,94.57,-5.93,-0.0205,-0.0098,0.03,False,False,False,False,True,False
BLD,0.73,0.27,0.73,-0.15,0.77,0.88,0.29,0.38,94.6,-0.68,0.0867,0.0818,-1.27,False,False,False,True,False,False
HUM,0.66,-0.26,0.86,-0.0,0.26,0.3,0.5,0.48,94.61,-15.09,-0.2093,-0.0092,0.14,False,False,False,False,False,False
DBX,0.71,-0.15,0.94,-0.01,0.32,0.34,0.49,0.39,94.61,-9.65,-0.0898,0.0158,0.09,False,False,False,False,False,False
FTV,0.83,-0.08,0.83,-0.16,0.38,0.46,0.29,0.25,94.61,-3.9,0.0324,0.012,-0.08,False,False,False,False,True,False
HAIN,0.67,-0.14,0.88,-0.13,0.33,0.21,0.32,0.25,94.62,-13.34,-0.1766,-0.112,0.13,False,False,False,False,True,False
DMLP,0.82,0.01,0.82,-0.09,0.45,0.54,0.36,0.47,94.64,-7.23,0.0103,0.0797,-0.01,False,False,False,False,False,False
XENE,0.78,0.02,0.87,-0.15,0.47,0.54,0.29,0.19,94.65,-3.19,0.1064,0.0898,-0.33,False,False,False,True,False,False
ECOR,0.76,0.03,0.78,-0.11,0.49,0.77,0.34,0.23,94.7,-3.41,-0.0007,-0.1889,0.0,False,False,False,False,True,False
SOHON,0.77,-0.22,0.89,-0.04,0.28,0.28,0.43,0.4,94.73,-8.99,-0.0851,0.0624,0.09,False,False,False,False,False,False
TGNA,0.86,-0.07,0.86,-0.08,0.38,0.36,0.37,0.43,94.75,-3.2,-0.0572,0.011,0.18,False,False,False,False,True,False
NET,0.67,0.2,0.77,-0.33,0.72,0.75,0.14,0.14,94.76,-3.16,0.0177,0.0504,-0.06,False,False,False,False,False,False
CARS,0.82,-0.06,0.82,-0.07,0.39,0.44,0.39,0.4,94.79,-6.12,-0.0506,0.0551,0.08,False,False,False,False,False,False
GROW,0.84,-0.13,0.88,-0.02,0.34,0.35,0.46,0.42,94.82,-6.29,-0.0667,-0.0034,0.11,False,False,False,False,False,False
PENN,0.67,-0.21,0.85,-0.03,0.29,0.28,0.45,0.53,94.83,-15.65,-0.2014,-0.1238,0.13,False,False,False,False,False,False
VVI,0.79,0.16,0.79,-0.18,0.67,0.76,0.26,0.37,94.84,-4.76,-0.0068,0.0248,0.01,False,False,False,False,False,False
LEDS,0.58,-0.28,0.74,-0.14,0.25,0.2,0.3,0.25,94.85,-7.29,0.0922,-0.0401,-0.13,False,False,False,False,True,False
SMP,0.76,-0.1,0.92,0.03,0.36,0.31,0.57,0.36,94.86,-6.97,-0.0585,-0.0349,0.08,False,False,False,False,True,False
IZEA,0.68,0.14,0.68,0.19,0.65,0.41,0.81,0.7,94.86,7.12,0.0109,-0.0273,0.02,False,False,True,False,True,False
DEO,0.8,-0.2,0.85,-0.14,0.29,0.28,0.31,0.3,94.89,-8.35,-0.0365,0.0027,0.04,False,False,False,False,False,False
LBRT,0.78,0.07,0.78,-0.12,0.56,0.83,0.33,0.4,94.89,-8.18,-0.0251,0.0626,0.03,False,False,False,True,False,False
GPN,0.78,-0.13,0.78,-0.16,0.34,0.38,0.28,0.23,94.89,-5.74,-0.0085,-0.0497,0.01,False,False,False,False,True,False
PLUR,0.62,0.08,0.62,-0.6,0.56,0.39,0.05,0.21,94.94,-3.03,0.0541,-0.3875,-0.18,False,False,False,False,False,False
POOL,0.82,0.0,0.83,-0.2,0.45,0.41,0.24,0.28,94.95,-4.27,-0.0082,0.0114,0.02,False,False,False,False,False,False
MVO,0.65,-0.29,0.79,-0.04,0.24,0.27,0.44,0.3,94.97,-10.69,-0.085,0.0989,0.08,False,False,False,False,False,False
MSBI,0.78,0.01,0.84,-0.1,0.45,0.54,0.35,0.31,94.98,-2.57,-0.0003,0.0479,0.0,False,False,False,True,False,False
CHMI,0.8,-0.11,0.88,0.03,0.35,0.34,0.57,0.46,94.99,-4.78,-0.0583,-0.0749,0.12,False,False,False,False,False,False
DNOW,0.76,0.03,0.76,-0.25,0.49,0.76,0.2,0.43,95.0,-5.95,0.0628,0.0578,-0.11,False,False,False,True,False,False
MARPS,0.61,-0.18,0.61,-0.0,0.31,0.25,0.5,0.41,95.02,-13.57,-0.0815,0.0386,0.06,False,False,False,False,False,False
EFOI,0.5,-0.33,0.6,-0.24,0.22,0.25,0.21,0.27,95.03,-10.69,0.0292,-0.4167,-0.03,False,False,False,False,True,False
FLNG,0.78,-0.18,0.82,-0.01,0.3,0.35,0.48,0.54,95.04,-11.37,-0.1063,0.0854,0.09,False,False,False,False,False,False
PII,0.72,-0.27,0.78,-0.14,0.25,0.23,0.31,0.34,95.05,-12.97,-0.0651,-0.0094,0.05,False,False,False,False,False,False
UNB,0.79,0.15,0.81,-0.24,0.66,0.58,0.21,0.2,95.07,-5.26,-0.0433,0.0257,0.08,False,False,False,False,False,False
RH,0.69,-0.29,0.69,-0.11,0.24,0.29,0.34,0.46,95.11,-8.4,-0.0457,-0.0357,0.05,False,False,False,False,False,False
NKSH,0.78,0.11,0.83,-0.2,0.61,0.52,0.24,0.31,95.12,-2.18,0.0343,0.013,-0.16,False,False,False,False,False,False
MRK,0.86,0.06,0.86,-0.08,0.54,0.66,0.38,0.32,95.12,-1.51,0.0625,0.0464,-0.41,False,False,False,True,False,False
IMKTA,0.81,-0.03,0.89,-0.04,0.42,0.36,0.43,0.38,95.13,-6.07,-0.0512,0.0485,0.08,False,False,False,False,False,False
EGBN,0.66,-0.1,0.89,-0.12,0.36,0.32,0.33,0.3,95.14,-5.78,-0.0586,-0.0156,0.1,False,False,False,False,False,False
AKAM,0.74,-0.09,0.86,-0.15,0.37,0.49,0.29,0.31,95.14,-11.33,-0.0876,-0.012,0.08,False,False,False,False,False,False
IPAR,0.75,-0.11,0.82,-0.16,0.35,0.39,0.28,0.24,95.14,-12.49,-0.0258,0.0801,0.02,False,False,False,False,False,False
BPMC,0.71,0.59,0.71,-0.11,0.9,0.94,0.35,0.55,95.16,0.51,0.1053,0.0099,2.08,False,False,False,False,False,False
REZI,0.78,0.13,0.78,-0.29,0.64,0.71,0.17,0.29,95.16,-5.59,0.0484,0.028,-0.09,False,False,False,False,False,False
TRX,0.78,-0.03,0.78,-0.05,0.42,0.45,0.42,0.69,95.2,-7.72,-0.0125,-0.0836,0.02,False,False,False,False,False,False
SOHOO,0.79,-0.2,0.95,-0.02,0.29,0.28,0.48,0.4,95.21,-11.05,-0.1054,0.0619,0.1,False,False,False,False,False,False
ORMP,0.66,-0.23,0.77,-0.21,0.28,0.26,0.23,0.17,95.23,-2.14,0.052,-0.0036,-0.24,False,False,False,False,True,False
EEX,0.94,0.68,0.94,0.16,0.92,0.81,0.79,0.27,95.27,12.68,0.1079,0.088,0.09,False,False,True,False,True,False
ACP,0.9,-0.09,0.92,-0.06,0.37,0.44,0.4,0.37,95.27,-2.11,0.0262,-0.0231,-0.12,False,False,False,False,True,False
IPWR,0.51,-0.31,0.54,-0.57,0.23,0.23,0.06,0.27,95.28,-15.89,-0.1067,0.0094,0.07,False,False,False,False,False,False
ELSE,0.94,-0.02,0.94,0.0,0.43,0.38,0.51,0.36,95.31,0.39,0.0162,0.006,0.41,False,False,False,False,True,False
MTLS,0.73,-0.2,0.75,-0.06,0.3,0.24,0.41,0.41,95.31,-9.7,-0.1328,-0.1684,0.14,False,False,False,False,False,False
GOGL,0.72,0.53,0.72,-0.31,0.89,0.93,0.15,0.5,95.32,-1.94,0.0918,0.0803,-0.47,False,False,False,False,False,False
BST,0.86,0.01,0.86,-0.1,0.46,0.59,0.35,0.36,95.34,-4.0,-0.0067,-0.0078,0.02,False,False,False,False,False,False
ARKO,0.71,-0.2,0.85,-0.07,0.3,0.29,0.39,0.28,95.37,-12.9,-0.1217,-0.0486,0.09,False,False,False,False,False,False
VRNT,0.68,0.04,0.68,-0.21,0.5,0.42,0.24,0.48,95.37,-11.54,0.0468,0.0042,-0.04,False,False,False,False,False,False
CSTE,0.69,0.09,0.69,0.09,0.58,0.57,0.7,0.71,95.37,-2.61,0.0838,-0.0612,-0.32,False,False,False,False,False,False
NBIX,0.76,0.1,0.76,-0.18,0.59,0.84,0.27,0.57,95.41,-10.2,0.0349,0.0161,-0.03,False,False,False,True,False,False
CMRX,0.68,-0.17,0.71,-0.38,0.31,0.31,0.11,0.23,95.42,-10.19,-0.0414,-0.0481,0.04,False,False,False,False,False,False
XPEL,0.55,-0.45,0.71,-0.11,0.17,0.15,0.34,0.31,95.44,-17.74,-0.0481,0.026,0.03,False,False,False,False,False,False
IIIN,0.78,-0.09,0.8,-0.14,0.37,0.5,0.3,0.34,95.45,-9.33,-0.0429,0.0385,0.05,False,False,False,False,False,False
SIEB,0.8,-0.06,0.8,0.06,0.39,0.27,0.64,0.52,95.46,5.99,0.0214,-0.0609,0.04,False,False,True,False,True,False
RNG,0.73,-0.13,0.73,-0.27,0.34,0.44,0.18,0.5,95.47,-14.5,-0.0164,-0.1774,0.01,False,False,False,False,False,False
DRH,0.84,0.03,0.85,-0.16,0.48,0.54,0.28,0.29,95.5,-4.34,0.0068,0.0306,-0.02,False,False,False,False,False,False
CQP,0.8,-0.07,0.91,0.01,0.38,0.53,0.54,0.41,95.51,-4.3,-0.0816,0.0406,0.19,False,False,False,False,True,False
WINA,0.77,-0.06,0.81,-0.01,0.4,0.54,0.48,0.41,95.51,-9.6,-0.128,0.0714,0.13,False,False,False,False,False,False
CVE,0.76,-0.19,0.76,-0.06,0.3,0.58,0.41,0.61,95.51,-15.49,-0.0464,0.0803,0.03,False,False,False,False,False,False
PRAA,0.67,0.07,0.73,-0.25,0.56,0.52,0.2,0.27,95.52,-7.8,0.0565,-0.0613,-0.07,False,False,False,False,False,False
SVRA,0.78,0.16,0.83,-0.23,0.67,0.78,0.22,0.22,95.55,1.18,0.0739,0.131,0.62,False,False,False,True,False,False
SIBN,0.68,-0.25,0.89,-0.09,0.26,0.2,0.36,0.26,95.56,-8.42,-0.0535,-0.0381,0.06,False,False,False,False,False,False
UBX,0.56,-0.43,0.84,-0.07,0.18,0.16,0.38,0.31,95.58,-20.47,-0.2011,-0.2063,0.1,False,False,False,False,False,False
AES,0.75,-0.04,0.75,0.0,0.41,0.37,0.51,0.6,95.6,-3.05,0.0054,0.0006,-0.02,False,False,False,False,False,False
CRON,0.71,-0.01,0.71,0.09,0.44,0.77,0.7,0.65,95.61,-1.81,0.0369,-0.0738,-0.2,False,False,False,False,False,False
SEE,0.81,-0.02,0.81,-0.12,0.43,0.37,0.33,0.38,95.62,-5.08,-0.0044,-0.0116,0.01,False,False,False,False,False,False
LGO,0.51,-0.49,0.74,-0.03,0.15,0.14,0.46,0.46,95.63,-23.81,-0.1235,-0.0888,0.05,False,False,False,False,False,False
EMR,0.84,0.0,0.84,-0.1,0.45,0.7,0.35,0.41,95.64,-3.68,0.0499,0.0352,-0.14,False,False,False,False,False,False
ZLAB,0.65,-0.25,0.91,0.01,0.26,0.23,0.53,0.36,95.68,-4.21,-0.1767,-0.0969,0.42,False,False,False,False,True,False
VMD,0.7,-0.01,0.75,-0.36,0.44,0.31,0.13,0.22,95.68,-3.71,-0.0315,-0.0238,0.08,False,False,False,False,False,False
TRT,0.64,-0.18,0.8,-0.05,0.3,0.57,0.42,0.41,95.7,-7.33,0.0381,0.0375,-0.05,False,False,False,False,True,False
WDC,0.78,0.44,0.78,0.01,0.86,0.92,0.54,0.66,95.71,4.41,0.1295,0.0467,0.29,False,False,False,False,True,False
SHO,0.85,0.09,0.87,-0.18,0.57,0.57,0.27,0.3,95.71,-4.8,0.0014,0.0129,-0.0,False,False,False,False,False,False
DELL,0.6,0.52,0.6,-0.13,0.89,0.96,0.32,0.67,95.72,5.07,0.1514,0.1216,0.3,False,False,False,True,False,False
NRP,0.84,0.31,0.87,-0.11,0.8,0.89,0.34,0.43,95.76,-4.33,0.0387,0.1514,-0.09,False,False,False,True,False,False
EQS,0.69,-0.11,0.83,-0.09,0.35,0.37,0.36,0.33,95.78,-6.79,-0.0523,0.0028,0.08,False,False,False,False,True,False
PCM,0.82,-0.15,0.87,-0.05,0.33,0.31,0.42,0.37,95.78,-2.18,-0.0031,-0.0094,0.01,False,False,False,False,True,False
CWH,0.76,-0.04,0.77,-0.27,0.41,0.26,0.18,0.21,95.79,-2.62,0.0044,-0.0247,-0.02,False,False,False,False,True,False
VMC,0.84,0.07,0.84,-0.15,0.56,0.69,0.3,0.38,95.81,-2.66,0.0468,0.0535,-0.18,False,False,False,True,False,False
GMAB,0.71,-0.27,0.87,-0.11,0.25,0.24,0.34,0.4,95.83,-7.45,-0.0608,-0.0279,0.08,False,False,False,False,True,False
FDS,0.9,0.02,0.9,-0.08,0.47,0.48,0.37,0.31,95.83,0.18,-0.019,0.0279,-1.04,False,False,False,False,True,False
HCAT,0.67,-0.34,0.92,-0.08,0.21,0.18,0.38,0.26,95.84,0.47,0.0204,-0.1171,0.43,False,False,False,False,True,False
QCOM,0.7,0.51,0.7,-0.09,0.88,0.9,0.36,0.66,95.85,2.25,0.1026,0.0342,0.46,False,False,False,True,False,False
TRS,0.89,0.01,0.89,-0.0,0.46,0.42,0.5,0.44,95.86,-2.18,0.0128,0.0033,-0.06,False,False,False,False,False,False
HE,0.64,-0.09,0.64,-0.02,0.37,0.17,0.47,0.43,95.88,-5.38,-0.0504,-0.0625,0.09,False,False,False,False,False,False
IGT,0.65,-0.31,0.88,-0.11,0.23,0.23,0.34,0.29,95.9,-13.18,-0.1126,0.0392,0.09,False,False,False,False,False,False
RVSB,0.68,-0.26,0.86,-0.09,0.26,0.3,0.36,0.4,95.91,-12.47,-0.145,0.0081,0.12,False,False,False,False,False,False
FFWM,0.6,-0.13,0.83,-0.2,0.34,0.59,0.24,0.24,95.96,-7.64,0.0356,-0.0468,-0.05,False,False,False,False,False,False
WY,0.85,-0.05,0.85,-0.13,0.4,0.39,0.32,0.31,96.01,-2.16,-0.014,0.0133,0.06,False,False,False,False,True,False
ARI,0.81,-0.04,0.88,-0.08,0.41,0.41,0.38,0.37,96.04,-4.01,-0.02,0.0187,0.05,False,False,False,False,False,False
MOGU,0.55,0.03,0.55,-0.05,0.49,0.59,0.42,0.62,96.05,-10.61,-0.026,-0.3144,0.02,False,False,False,False,False,False
GIFI,0.7,0.67,0.7,-0.55,0.92,0.94,0.06,0.78,96.07,-0.6,0.1009,0.0506,-1.68,False,False,False,True,False,False
WVVIP,0.65,-0.14,0.65,-0.08,0.34,0.34,0.38,0.43,96.08,-8.22,-0.0382,-0.0105,0.05,False,False,False,False,False,False
MODV,0.61,0.1,0.98,-0.05,0.59,0.22,0.41,0.26,96.11,-6.99,-0.1313,-0.0621,0.19,False,False,False,False,True,False
MHNC,0.85,-0.02,0.93,-0.03,0.43,0.44,0.45,0.38,96.11,-3.83,-0.0083,-0.0164,0.02,False,False,False,False,False,False
CXT,0.86,-0.04,0.86,-0.08,0.41,0.54,0.38,0.41,96.12,-3.87,0.0266,0.0886,-0.07,False,False,False,False,False,False
FLGT,0.69,-0.32,0.86,-0.06,0.23,0.2,0.4,0.39,96.17,-11.22,-0.1224,-0.02,0.11,False,False,False,False,False,False
CAF,0.86,-0.08,0.9,-0.08,0.38,0.38,0.38,0.34,96.17,-5.72,-0.024,-0.0428,0.04,False,False,False,False,False,False
NPK,0.87,0.03,0.87,-0.02,0.48,0.46,0.47,0.4,96.19,-3.99,-0.0235,-0.0029,0.06,False,False,False,False,False,False
GLP,0.88,0.42,0.88,-0.09,0.85,0.84,0.36,0.27,96.2,4.41,0.1033,0.1099,0.23,False,False,False,True,True,False
KFS,0.85,-0.08,0.87,-0.08,0.37,0.45,0.38,0.32,96.2,-1.29,0.0584,0.0755,-0.45,False,False,False,False,True,False
CMC,0.81,-0.09,0.81,-0.08,0.37,0.51,0.38,0.44,96.21,-5.48,0.0486,0.0685,-0.09,False,False,False,False,False,False
MEDP,0.75,0.26,0.75,-0.23,0.76,0.9,0.22,0.37,96.21,-5.16,0.0703,0.0957,-0.14,False,False,False,True,False,False
CHN,0.83,-0.13,0.83,-0.03,0.34,0.36,0.45,0.49,96.22,-6.03,-0.0368,-0.0827,0.06,False,False,False,False,False,False
WTS,0.87,0.06,0.88,-0.07,0.53,0.55,0.39,0.35,96.23,-1.16,-0.001,0.0581,0.01,False,False,False,True,True,False
BTE,0.66,-0.28,0.75,-0.03,0.25,0.46,0.45,0.59,96.25,-21.27,-0.1321,0.0776,0.06,False,False,False,False,False,False
LND,0.79,-0.1,0.91,-0.02,0.36,0.4,0.47,0.44,96.26,-5.64,-0.0184,0.0177,0.03,False,False,False,False,False,False
ADM,0.74,-0.25,0.9,0.05,0.26,0.29,0.63,0.65,96.28,-9.24,-0.1181,0.0186,0.13,False,False,False,False,False,False
AP,0.57,-0.44,0.67,-0.22,0.18,0.13,0.22,0.24,96.28,-23.3,-0.2138,-0.037,0.09,False,False,False,False,False,False
IVR,0.79,-0.2,0.88,-0.04,0.3,0.3,0.43,0.46,96.28,-0.9,0.0448,-0.1027,-0.5,False,False,False,False,True,False
UAL,0.87,0.02,0.87,0.12,0.47,0.37,0.75,0.46,96.29,8.71,0.0991,0.0223,0.11,False,False,True,False,True,False
AOS,0.85,0.1,0.85,-0.1,0.59,0.7,0.36,0.44,96.3,-1.61,0.017,0.0393,-0.11,False,False,False,True,False,False
GGG,0.86,0.07,0.86,-0.14,0.56,0.49,0.3,0.31,96.31,-1.0,0.0071,0.0293,-0.07,False,False,False,True,True,False
GIII,0.87,0.28,0.95,0.05,0.78,0.81,0.62,0.24,96.32,7.74,0.0457,0.064,0.06,False,False,False,False,True,False
TCMD,0.72,-0.28,0.78,-0.14,0.25,0.19,0.3,0.3,96.32,-2.09,0.0217,-0.0815,-0.1,False,False,False,False,False,False
USAS,0.61,-0.36,0.68,-0.05,0.21,0.22,0.42,0.62,96.36,-9.9,0.0398,-0.3004,-0.04,False,False,False,False,False,False
KROS,0.76,0.53,0.79,-0.42,0.89,0.74,0.1,0.08,96.39,13.77,0.2332,0.0203,0.17,False,False,True,False,True,False
CPS,0.65,-0.06,0.7,-0.05,0.39,0.37,0.42,0.5,96.39,-13.27,-0.1771,-0.012,0.13,False,False,False,False,False,False
VRME,0.57,0.15,0.57,0.17,0.66,0.55,0.8,0.67,96.4,4.67,0.1141,-0.0846,0.24,False,False,True,False,True,False
CENTA,0.8,0.03,0.8,-0.1,0.48,0.62,0.35,0.33,96.4,-6.57,0.0496,0.0118,-0.08,False,False,False,False,False,False
TDF,0.83,-0.13,0.87,-0.03,0.34,0.34,0.45,0.48,96.41,-6.15,-0.0769,-0.0728,0.13,False,False,False,False,False,False
CUBI,0.72,0.4,0.72,-0.17,0.84,0.88,0.28,0.29,96.42,1.15,0.0399,0.0938,0.35,False,False,False,True,False,False
HMC,0.83,-0.07,0.83,-0.11,0.38,0.53,0.34,0.31,96.45,-6.97,0.0011,0.0305,-0.0,False,False,False,False,False,False
PRGO,0.79,-0.2,0.82,-0.11,0.29,0.29,0.34,0.41,96.46,-7.44,-0.0335,-0.0454,0.05,False,False,False,False,False,False
CASS,0.81,0.11,0.83,-0.18,0.6,0.58,0.26,0.26,96.46,-2.48,0.0089,0.0193,-0.04,False,False,False,True,False,False
BG,0.86,-0.13,0.86,0.04,0.34,0.52,0.61,0.61,96.48,-6.3,-0.0594,0.0549,0.09,False,False,False,False,False,False
CLGN,0.72,-0.3,0.81,0.05,0.23,0.25,0.63,0.41,96.48,-10.09,-0.0655,-0.0325,0.06,False,False,False,False,True,False
CEAD,0.64,-0.28,0.64,0.03,0.25,0.27,0.58,0.54,96.48,-4.63,0.0824,-0.0764,-0.18,False,False,False,False,False,False
GBX,0.79,0.17,0.79,-0.13,0.68,0.68,0.31,0.35,96.49,-1.58,0.0852,0.0436,-0.54,False,False,False,True,False,False
OXSQ,0.89,-0.07,0.89,-0.08,0.39,0.52,0.38,0.39,96.5,-3.88,0.0049,0.0175,-0.01,False,False,False,False,False,False
MAR,0.88,0.11,0.88,-0.11,0.61,0.73,0.35,0.32,96.54,-0.04,0.0429,0.073,-10.14,False,False,False,True,True,False
TTC,0.82,-0.04,0.82,-0.07,0.41,0.4,0.39,0.39,96.57,-7.28,-0.0067,-0.0002,0.01,False,False,False,False,False,False
GEF,0.84,-0.13,0.86,-0.07,0.34,0.35,0.39,0.44,96.59,-7.05,-0.0581,0.0397,0.08,False,False,False,False,False,False
XPRO,0.73,-0.22,0.74,-0.01,0.28,0.56,0.49,0.59,96.61,-9.82,0.0577,0.0103,-0.06,False,False,False,False,False,False
SSSS,0.82,0.03,0.82,-0.14,0.49,0.61,0.31,0.37,96.62,-2.74,0.0012,-0.0443,-0.0,False,False,False,False,False,False
NWL,0.71,-0.3,0.79,-0.08,0.24,0.26,0.38,0.43,96.64,-7.8,-0.0177,-0.063,0.02,False,False,False,False,False,False
MTA,0.81,-0.22,0.85,-0.03,0.28,0.23,0.45,0.6,96.64,-0.2,0.0169,-0.0939,-0.83,False,False,False,False,True,False
CAPL,0.86,0.05,0.88,-0.07,0.52,0.51,0.4,0.31,96.68,1.56,0.0001,0.0605,0.0,False,False,False,True,True,False
GOSS,0.59,-0.07,0.61,-0.45,0.38,0.27,0.09,0.14,96.7,4.37,0.0866,-0.1927,0.2,False,False,False,False,True,False
JAZZ,0.78,-0.22,0.85,-0.08,0.28,0.33,0.37,0.33,96.7,-10.04,-0.0485,-0.0234,0.05,False,False,False,False,False,False
PTC,0.87,0.16,0.87,-0.12,0.68,0.77,0.34,0.38,96.72,-1.93,0.0308,0.0597,-0.16,False,False,False,True,False,False
ODC,0.76,0.04,0.76,-0.07,0.5,0.56,0.39,0.37,96.74,0.33,0.0733,0.0798,2.24,False,False,False,True,False,False
XHR,0.84,0.1,0.86,-0.18,0.6,0.68,0.26,0.4,96.76,-2.69,0.028,0.0242,-0.1,False,False,False,False,False,False
TWLO,0.76,-0.12,0.92,-0.06,0.34,0.4,0.41,0.5,96.77,-7.6,-0.0419,-0.1013,0.06,False,False,False,False,False,False
ATHM,0.89,-0.08,0.92,0.03,0.37,0.35,0.58,0.4,96.77,1.72,-0.0015,-0.153,-0.01,False,False,False,False,True,False
MAN,0.88,-0.06,0.89,-0.07,0.4,0.39,0.4,0.46,96.78,-4.74,-0.0336,0.0028,0.07,False,False,False,False,False,False
EGAN,0.6,-0.18,0.68,-0.24,0.31,0.45,0.21,0.72,96.78,-30.85,-0.1768,-0.0911,0.06,False,False,False,False,False,False
SSD,0.81,0.13,0.85,-0.21,0.63,0.74,0.23,0.26,96.78,-1.22,0.0341,0.0592,-0.28,False,False,False,True,False,False
STNG,0.81,0.33,0.81,0.01,0.81,0.91,0.54,0.62,96.84,-1.7,0.0792,0.1372,-0.46,False,False,False,True,False,False
WLK,0.85,0.09,0.85,-0.03,0.58,0.69,0.45,0.55,96.86,-3.61,0.0216,0.0616,-0.06,False,False,False,True,False,False
CPSS,0.83,0.12,0.83,0.15,0.62,0.34,0.78,0.44,96.87,9.65,0.0074,0.0749,0.01,False,False,False,False,True,False
GTEC,0.54,-0.47,0.87,-0.06,0.16,0.46,0.4,0.1,96.87,2.97,-0.0294,-0.0087,-0.1,False,False,False,False,True,False
AEIS,0.78,-0.13,0.78,-0.09,0.34,0.43,0.37,0.54,96.89,-8.25,-0.0067,0.0369,0.01,False,False,False,False,False,False
DKL,0.78,-0.03,0.97,0.04,0.42,0.34,0.62,0.32,96.91,-2.91,-0.0883,0.0317,0.3,False,False,False,False,True,False
MSA,0.86,-0.01,0.86,-0.08,0.44,0.6,0.38,0.43,96.92,-1.73,0.0223,0.03,-0.13,False,False,False,False,False,False
HZO,0.76,-0.04,0.8,-0.05,0.41,0.43,0.42,0.41,96.94,-4.91,-0.0059,0.0144,0.01,False,False,False,False,False,False
JBSS,0.87,-0.1,0.87,-0.08,0.36,0.37,0.37,0.39,96.94,-4.9,0.0156,0.0346,-0.03,False,False,False,False,False,False
SM,0.75,-0.06,0.75,-0.13,0.39,0.76,0.32,0.61,96.96,-10.53,0.0127,0.1162,-0.01,False,False,False,False,False,False
AIR,0.86,0.12,0.86,0.02,0.63,0.67,0.55,0.42,96.99,-1.27,-0.0264,0.0917,0.21,False,False,False,True,True,False
NEWT,0.68,-0.33,0.77,-0.01,0.22,0.28,0.48,0.59,96.99,-10.5,-0.0484,-0.0144,0.05,False,False,False,False,False,False
WU,0.86,-0.05,0.86,-0.15,0.4,0.52,0.29,0.31,97.0,-2.8,0.0259,-0.0422,-0.09,False,False,False,False,True,False
SON,0.89,-0.0,0.89,-0.05,0.44,0.39,0.41,0.37,97.02,-2.0,-0.0073,0.0061,0.04,False,False,False,False,True,False
CBZ,0.77,0.22,0.77,-0.18,0.73,0.84,0.26,0.41,97.02,-5.16,0.0474,0.0888,-0.09,False,False,False,True,False,False
MUX,0.68,0.16,0.68,0.0,0.68,0.74,0.51,0.83,97.03,-1.74,0.0476,-0.0363,-0.27,False,False,False,False,False,False
CMCSA,0.85,-0.12,0.91,-0.08,0.35,0.38,0.37,0.38,97.06,-5.75,-0.0423,-0.0125,0.07,False,False,False,False,False,False
ARTNA,0.81,-0.17,0.93,0.03,0.31,0.3,0.58,0.51,97.06,0.2,-0.0513,0.0107,-2.6,False,False,False,False,True,False
FWRD,0.42,-0.53,0.98,0.03,0.13,0.08,0.59,0.36,97.09,-23.25,-0.459,-0.0295,0.2,False,False,False,False,True,False
INCR,0.56,0.23,0.56,0.14,0.74,0.79,0.77,0.7,97.11,4.32,0.2075,0.0282,0.48,False,False,False,False,False,False
JAKK,0.66,0.28,0.92,0.02,0.78,0.54,0.56,0.18,97.12,0.35,-0.1127,0.1213,-3.24,False,False,False,True,True,False
