,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,close,priceTheory,garchVol,std,ticker,signal,reward
913,AAPL241011C00195000,2024-09-27 15:01:55+00:00,195.0,33.3,32.15,35.35,0.72999954,2.241325,62.0,106.0,0.5830119824218749,True,REGULAR,USD,call,227.7899932861328,33.17007045980651,0.19933456847918885,0.2337381217789981,AAPL,,0.0
914,AAPL241011C00200000,2024-09-27 19:04:39+00:00,200.0,28.49,28.0,28.85,0.19000053,0.67138004,78.0,287.0,0.5229539892578124,True,REGULAR,USD,call,227.7899932861328,28.18701296571386,0.19933456847918885,0.2337381217789981,AAPL,,0.0
915,AAPL241011C00205000,2024-09-27 19:23:40+00:00,205.0,23.45,23.1,23.55,0.45000076,1.9565251,16.0,273.0,0.40869731933593745,True,REGULAR,USD,call,227.7899932861328,23.231094031632466,0.19933456847918885,0.2337381217789981,AAPL,,0.0
916,AAPL241011C00210000,2024-09-27 19:40:08+00:00,210.0,18.5,18.35,19.05,0.4699993,2.6067626,44.0,193.0,0.3931945446777344,True,REGULAR,USD,call,227.7899932861328,18.365829645722798,0.19933456847918885,0.2337381217789981,AAPL,,0.0
917,AAPL241011C00215000,2024-09-27 19:31:02+00:00,215.0,13.79,13.65,13.95,-0.21000004,-1.5000002,112.0,899.0,0.3039620385742187,True,REGULAR,USD,call,227.7899932861328,13.731639066310557,0.19933456847918885,0.2337381217789981,AAPL,,0.0
918,AAPL241011C00220000,2024-09-27 19:59:01+00:00,220.0,9.45,9.35,11.45,0.19999981,2.1621602,200.0,1969.0,0.3924621301269531,True,REGULAR,USD,call,227.7899932861328,9.554127219372486,0.19933456847918885,0.2337381217789981,AAPL,,0.0
919,AAPL241011C00225000,2024-09-27 19:58:53+00:00,225.0,5.7,5.6,6.5,-0.01999998,-0.34965003,468.0,3023.0,0.28162339477539056,True,REGULAR,USD,call,227.7899932861328,6.086817319609356,0.19933456847918885,0.2337381217789981,AAPL,,0.0
920,AAPL241011C00230000,2024-09-27 19:58:43+00:00,230.0,2.91,2.81,2.95,0.00999999,0.34482723,3594.0,4432.0,0.22132126342773437,False,REGULAR,USD,call,227.7899932861328,3.500565911768229,0.19933456847918885,0.2337381217789981,AAPL,,0.0
921,AAPL241011C00235000,2024-09-27 19:59:11+00:00,235.0,1.15,1.11,1.2,-0.08000004,-6.5040684,1530.0,6732.0,0.20764952514648435,False,REGULAR,USD,call,227.7899932861328,1.7973900742547948,0.19933456847918885,0.2337381217789981,AAPL,,0.0
922,AAPL241011C00240000,2024-09-27 19:58:54+00:00,240.0,0.39,0.37,0.43,-0.060000002,-13.333334,1509.0,3380.0,0.20533021240234373,False,REGULAR,USD,call,227.7899932861328,0.8178150511989791,0.19933456847918885,0.2337381217789981,AAPL,,0.0
923,AAPL241011C00245000,2024-09-27 19:47:30+00:00,245.0,0.13,0.13,0.15,-0.02000001,-13.33334,294.0,6530.0,0.20996883789062498,False,REGULAR,USD,call,227.7899932861328,0.32835866864063,0.19933456847918885,0.2337381217789981,AAPL,,0.0
924,AAPL241011C00250000,2024-09-27 19:58:48+00:00,250.0,0.07,0.05,0.07,0.0,0.0,1605.0,1963.0,0.22657023437499998,False,REGULAR,USD,call,227.7899932861328,0.1161598116701204,0.19933456847918885,0.2337381217789981,AAPL,,0.0
925,AAPL241011C00255000,2024-09-27 18:58:55+00:00,255.0,0.03,0.03,0.04,-0.01,-25.0,73.0,682.0,0.24805439453125,False,REGULAR,USD,call,227.7899932861328,0.036223590850886,0.19933456847918885,0.2337381217789981,AAPL,,0.0
926,AAPL241011C00260000,2024-09-27 14:50:57+00:00,260.0,0.03,0.02,0.04,0.01,50.0,237.0,611.0,0.28516339843749994,False,REGULAR,USD,call,227.7899932861328,0.00997704190619542,0.19933456847918885,0.2337381217789981,AAPL,,0.0
927,AAPL241011C00265000,2024-09-27 18:58:55+00:00,265.0,0.01,0.0,0.04,0.0,0.0,2.0,838.0,0.32031929687499994,False,REGULAR,USD,call,227.7899932861328,0.0024342609223420015,0.19933456847918885,0.2337381217789981,AAPL,,0.0
928,AAPL241011C00270000,2024-09-26 13:48:22+00:00,270.0,0.01,0.01,0.02,0.0,0.0,6.0,251.0,0.32813171874999997,False,REGULAR,USD,call,227.7899932861328,0.0005280217496682086,0.19933456847918885,0.2337381217789981,AAPL,,0.0
929,AAPL241011C00275000,2024-09-27 19:24:15+00:00,275.0,0.01,0.01,0.02,0.0,0.0,28.0,210.0,0.35938140625,False,REGULAR,USD,call,227.7899932861328,0.00010223386900100349,0.19933456847918885,0.2337381217789981,AAPL,,0.0
930,AAPL241011C00280000,2024-09-27 13:35:53+00:00,280.0,0.01,0.0,0.01,0.0,0.0,7.0,108.0,0.367193828125,False,REGULAR,USD,call,227.7899932861328,1.77431830550018e-05,0.19933456847918885,0.2337381217789981,AAPL,,0.0
931,AAPL241011C00285000,2024-09-23 18:34:17+00:00,285.0,0.01,0.0,0.01,0.0,0.0,52.0,66.0,0.39063109375,False,REGULAR,USD,call,227.7899932861328,2.77229209721577e-06,0.19933456847918885,0.2337381217789981,AAPL,,0.0
932,AAPL241011C00290000,2024-09-23 13:47:20+00:00,290.0,0.01,0.0,0.01,0.0,0.0,1.0,3.0,0.42188078125,False,REGULAR,USD,call,227.7899932861328,3.916493499475625e-07,0.19933456847918885,0.2337381217789981,AAPL,,0.0
933,AAPL241011C00295000,2024-09-24 15:12:17+00:00,295.0,0.01,0.0,0.01,0.0,0.0,1.0,5.0,0.445318046875,False,REGULAR,USD,call,227.7899932861328,5.0241688510246534e-08,0.19933456847918885,0.2337381217789981,AAPL,,0.0
934,AAPL241011C00300000,2024-09-20 13:33:47+00:00,300.0,0.01,0.0,0.01,0.0,0.0,1.0,29.0,0.4687553125,False,REGULAR,USD,call,227.7899932861328,5.877032353719588e-09,0.19933456847918885,0.2337381217789981,AAPL,,0.0
935,AAPL241011P00100000,2024-09-18 19:46:45+00:00,100.0,0.02,0.0,0.02,0.0,0.0,,3.0,1.3437532812499997,False,REGULAR,USD,put,227.7899932861328,0.0,0.19933456847918885,0.2337381217789981,AAPL,,0.0
936,AAPL241011P00130000,2024-09-11 18:27:04+00:00,130.0,0.02,0.0,0.11,0.0,0.0,,50.0,1.1015669921875002,False,REGULAR,USD,put,227.7899932861328,0.0,0.19933456847918885,0.2337381217789981,AAPL,,0.0
937,AAPL241011P00135000,2024-09-18 14:44:29+00:00,135.0,0.01,0.0,0.11,0.0,0.0,1250.0,1.0,1.0351610742187503,False,REGULAR,USD,put,227.7899932861328,0.0,0.19933456847918885,0.2337381217789981,AAPL,,0.0
938,AAPL241011P00140000,2024-09-18 14:44:29+00:00,140.0,0.02,0.0,0.09,0.0,0.0,1250.0,1.0,0.9492192578124999,False,REGULAR,USD,put,227.7899932861328,0.0,0.19933456847918885,0.2337381217789981,AAPL,,0.0
939,AAPL241011P00145000,2024-09-19 15:09:47+00:00,145.0,0.02,0.0,0.1,0.0,0.0,31.0,41.0,0.8945323046874999,False,REGULAR,USD,put,227.7899932861328,0.0,0.19933456847918885,0.2337381217789981,AAPL,,0.0
940,AAPL241011P00150000,2024-09-23 14:51:59+00:00,150.0,0.01,0.0,0.06,0.0,0.0,15.0,234.0,0.789064609375,False,REGULAR,USD,put,227.7899932861328,0.0,0.19933456847918885,0.2337381217789981,AAPL,,0.0
941,AAPL241011P00155000,2024-09-26 17:45:35+00:00,155.0,0.01,0.0,0.09,0.0,0.0,11.0,177.0,0.7656273437500001,False,REGULAR,USD,put,227.7899932861328,-2.8366498689904618e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
942,AAPL241011P00160000,2024-09-27 17:43:04+00:00,160.0,0.01,0.0,0.05,-0.01,-50.0,17.0,286.0,0.6640658593750002,False,REGULAR,USD,put,227.7899932861328,7.091624672476155e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
943,AAPL241011P00165000,2024-09-27 17:39:02+00:00,165.0,0.01,0.01,0.05,-0.01,-50.0,6.0,298.0,0.6210975390625001,False,REGULAR,USD,put,227.7899932861328,8.935447087319955e-12,0.19933456847918885,0.2337381217789981,AAPL,,0.0
944,AAPL241011P00170000,2024-09-26 19:00:58+00:00,170.0,0.02,0.01,0.04,0.0,0.0,61.0,4313.0,0.5585981640625001,False,REGULAR,USD,put,227.7899932861328,5.774568138303883e-10,0.19933456847918885,0.2337381217789981,AAPL,,0.0
945,AAPL241011P00175000,2024-09-27 14:53:36+00:00,175.0,0.03,0.01,0.06,0.0,0.0,3.0,352.0,0.5273484765625001,False,REGULAR,USD,put,227.7899932861328,2.3521812745154498e-08,0.19933456847918885,0.2337381217789981,AAPL,,0.0
946,AAPL241011P00180000,2024-09-27 18:43:42+00:00,180.0,0.03,0.02,0.04,-0.01,-25.0,10.0,602.0,0.48438015625,False,REGULAR,USD,put,227.7899932861328,6.266586334572719e-07,0.19933456847918885,0.2337381217789981,AAPL,,0.0
947,AAPL241011P00185000,2024-09-27 19:15:58+00:00,185.0,0.05,0.02,0.05,0.0,0.0,6.0,473.0,0.445318046875,False,REGULAR,USD,put,227.7899932861328,1.128891978923801e-05,0.19933456847918885,0.2337381217789981,AAPL,,0.0
948,AAPL241011P00190000,2024-09-27 15:39:33+00:00,190.0,0.07,0.07,0.08,-0.009999998,-12.499998,37.0,1264.0,0.41797457031249996,False,REGULAR,USD,put,227.7899932861328,0.00014181917640667375,0.19933456847918885,0.2337381217789981,AAPL,,0.0
949,AAPL241011P00195000,2024-09-27 18:44:02+00:00,195.0,0.11,0.09,0.16,-0.009999998,-8.333332,95.0,880.0,0.4057676611328125,False,REGULAR,USD,put,227.7899932861328,0.0012789024527536128,0.19933456847918885,0.2337381217789981,AAPL,,0.0
950,AAPL241011P00200000,2024-09-27 18:42:36+00:00,200.0,0.15,0.14,0.15,-0.00999999,-6.2499943,165.0,1979.0,0.34570966796874997,False,REGULAR,USD,put,227.7899932861328,0.008508632174953415,0.19933456847918885,0.2337381217789981,AAPL,,0.0
951,AAPL241011P00205000,2024-09-27 19:48:59+00:00,205.0,0.22,0.21,0.26,-0.019999996,-8.333332,150.0,1285.0,0.32031929687499994,False,REGULAR,USD,put,227.7899932861328,0.04287692190840751,0.19933456847918885,0.2337381217789981,AAPL,,0.0
952,AAPL241011P00210000,2024-09-27 19:43:34+00:00,210.0,0.35,0.34,0.36,-0.01000002,-2.7777834,608.0,4154.0,0.2790599438476562,False,REGULAR,USD,put,227.7899932861328,0.16789975981358682,0.19933456847918885,0.2337381217789981,AAPL,,0.0
953,AAPL241011P00215000,2024-09-27 19:47:03+00:00,215.0,0.61,0.6,0.64,-0.050000012,-7.5757594,680.0,1194.0,0.2507399145507812,False,REGULAR,USD,put,227.7899932861328,0.523996404216194,0.19933456847918885,0.2337381217789981,AAPL,,0.0
954,AAPL241011P00220000,2024-09-27 19:59:01+00:00,220.0,1.21,1.0,1.25,-0.059999943,-4.724405,1134.0,6419.0,0.22827920166015625,False,REGULAR,USD,put,227.7899932861328,1.3367717810929713,0.19933456847918885,0.2337381217789981,AAPL,,0.0
955,AAPL241011P00225000,2024-09-27 19:59:02+00:00,225.0,2.45,2.1,2.49,-0.049999952,-1.9999981,4023.0,4483.0,0.21033504516601562,False,REGULAR,USD,put,227.7899932861328,2.8597491051446884,0.19933456847918885,0.2337381217789981,AAPL,,0.0
956,AAPL241011P00230000,2024-09-27 19:59:39+00:00,230.0,4.7,4.55,4.75,-0.10000038,-2.0833411,2599.0,1332.0,0.1977619287109375,True,REGULAR,USD,put,227.7899932861328,5.263784921118409,0.19933456847918885,0.2337381217789981,AAPL,,0.0
957,AAPL241011P00235000,2024-09-27 16:39:48+00:00,235.0,7.6,7.35,8.85,-0.6799998,-8.212559,36.0,441.0,0.2391433508300781,True,REGULAR,USD,put,227.7899932861328,8.550896307419823,0.19933456847918885,0.2337381217789981,AAPL,,0.0
958,AAPL241011P00240000,2024-09-27 17:18:41+00:00,240.0,12.15,11.65,13.05,-0.35000038,-2.800003,85.0,162.0,0.25025163818359375,True,REGULAR,USD,put,227.7899932861328,12.561608508178855,0.19933456847918885,0.2337381217789981,AAPL,,0.0
959,AAPL241011P00245000,2024-09-27 16:29:22+00:00,245.0,16.8,17.0,17.45,-1.5500011,-8.446873,3.0,3.0,0.2304764453125,True,REGULAR,USD,put,227.7899932861328,17.062439349435355,0.19933456847918885,0.2337381217789981,AAPL,,0.0
960,AAPL241011P00250000,2024-09-27 16:15:16+00:00,250.0,22.3,21.3,22.75,-1.1000004,-4.700856,2.0,0.0,0.33350275878906255,True,REGULAR,USD,put,227.7899932861328,21.84052771627969,0.19933456847918885,0.2337381217789981,AAPL,,0.0
961,AAPL241011P00255000,2024-09-23 13:31:48+00:00,255.0,28.25,27.0,27.45,0.0,0.0,1.0,0.0,0.3266668896484375,True,REGULAR,USD,put,227.7899932861328,26.750878719275303,0.19933456847918885,0.2337381217789981,AAPL,,0.0
962,AAPL241011P00260000,2024-09-19 19:50:00+00:00,260.0,30.85,31.9,32.4,0.0,0.0,,0.0,0.35645174804687496,True,REGULAR,USD,put,227.7899932861328,31.71491939414546,0.19933456847918885,0.2337381217789981,AAPL,,0.0
963,AAPL241011P00270000,2024-09-10 19:54:50+00:00,270.0,49.6,41.9,42.5,0.0,0.0,,0.0,0.47070841796875,True,REGULAR,USD,put,227.7899932861328,41.68604482161863,0.19933456847918885,0.2337381217789981,AAPL,,0.0
964,AAPL241018C00005000,2024-09-20 15:14:32+00:00,5.0,224.8,222.6,223.2,0.0,0.0,5.0,21.0,6.6093767382812505,True,REGULAR,USD,call,227.7899932861328,222.80455537276652,0.19933456847918885,0.2337381217789981,AAPL,,0.0
965,AAPL241018C00015000,2024-09-18 13:40:04+00:00,15.0,204.8,212.65,213.25,0.0,0.0,1.0,1.0,4.73437908203125,True,REGULAR,USD,call,227.7899932861328,212.83367954603403,0.19933456847918885,0.2337381217789981,AAPL,,0.0
966,AAPL241018C00025000,2024-09-11 18:32:24+00:00,25.0,196.6,202.65,203.3,0.0,0.0,,3.0,3.86718783203125,True,REGULAR,USD,call,227.7899932861328,202.86280371930155,0.19933456847918885,0.2337381217789981,AAPL,,0.0
967,AAPL241018C00030000,2024-08-30 15:57:36+00:00,30.0,198.7,197.7,198.3,0.0,0.0,1.0,6.0,3.5976572558593753,True,REGULAR,USD,call,227.7899932861328,197.8773658059353,0.19933456847918885,0.2337381217789981,AAPL,,0.0
968,AAPL241018C00040000,2024-09-03 14:14:41+00:00,40.0,185.45,187.7,188.3,0.0,0.0,1.0,41.0,3.0820335449218748,True,REGULAR,USD,call,227.7899932861328,187.9064899792028,0.19933456847918885,0.2337381217789981,AAPL,,0.0
969,AAPL241018C00050000,2024-04-29 15:48:49+00:00,50.0,125.46,140.3,142.3,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,227.7899932861328,177.93561415247032,0.19933456847918885,0.2337381217789981,AAPL,,0.0
970,AAPL241018C00060000,2024-08-23 14:36:34+00:00,60.0,167.9,167.45,169.95,0.0,0.0,1.0,6.0,2.9531276171874996,True,REGULAR,USD,call,227.7899932861328,167.96473832573784,0.19933456847918885,0.2337381217789981,AAPL,,0.0
971,AAPL241018C00065000,2024-09-06 16:29:11+00:00,65.0,156.22,162.8,163.4,0.0,0.0,3.0,3.0,2.357425981445312,True,REGULAR,USD,call,227.7899932861328,162.9793004123716,0.19933456847918885,0.2337381217789981,AAPL,,0.0
972,AAPL241018C00070000,2024-05-07 19:28:25+00:00,70.0,114.03,124.65,126.95,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,227.7899932861328,157.99386249900536,0.19933456847918885,0.2337381217789981,AAPL,,0.0
973,AAPL241018C00075000,2024-09-05 18:18:30+00:00,75.0,149.08,152.8,153.45,0.0,0.0,,1.0,2.123051567382812,True,REGULAR,USD,call,227.7899932861328,153.00842458563912,0.19933456847918885,0.2337381217789981,AAPL,,0.0
974,AAPL241018C00080000,2024-08-28 15:32:08+00:00,80.0,147.2,147.85,148.45,0.0,0.0,1.0,1.0,2.0273486816406248,True,REGULAR,USD,call,227.7899932861328,148.02298667227288,0.19933456847918885,0.2337381217789981,AAPL,,0.0
975,AAPL241018C00085000,2024-08-02 18:31:39+00:00,85.0,139.75,144.2,145.05,0.0,0.0,16.0,16.0,2.5429723925781245,True,REGULAR,USD,call,227.7899932861328,143.03754875890664,0.19933456847918885,0.2337381217789981,AAPL,,0.0
976,AAPL241018C00090000,2024-08-02 18:34:10+00:00,90.0,134.8,139.25,140.1,0.0,0.0,2.0,8.0,2.4228555053710936,True,REGULAR,USD,call,227.7899932861328,138.0521108455404,0.19933456847918885,0.2337381217789981,AAPL,,0.0
977,AAPL241018C00095000,2024-08-27 13:59:38+00:00,95.0,132.46,131.85,132.45,0.0,0.0,1.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,call,227.7899932861328,133.06667293217413,0.19933456847918885,0.2337381217789981,AAPL,,0.0
978,AAPL241018C00100000,2024-09-24 14:14:06+00:00,100.0,127.0,127.9,128.5,0.0,0.0,2.0,50.0,1.654298603515625,True,REGULAR,USD,call,227.7899932861328,128.0812350188079,0.19933456847918885,0.2337381217789981,AAPL,,0.0
979,AAPL241018C00105000,2024-09-19 16:00:20+00:00,105.0,123.9,122.9,123.5,0.0,0.0,1.0,15.0,1.5644553027343748,True,REGULAR,USD,call,227.7899932861328,123.09579710544163,0.19933456847918885,0.2337381217789981,AAPL,,0.0
980,AAPL241018C00110000,2024-08-30 19:33:31+00:00,110.0,119.4,117.9,118.55,0.0,0.0,1.0,431.0,1.4921900390624998,True,REGULAR,USD,call,227.7899932861328,118.11035919207539,0.19933456847918885,0.2337381217789981,AAPL,,0.0
981,AAPL241018C00115000,2024-09-04 15:41:44+00:00,115.0,104.66,112.1,113.5,0.0,0.0,2.0,44.0,0.92187578125,True,REGULAR,USD,call,227.7899932861328,113.12492127870915,0.19933456847918885,0.2337381217789981,AAPL,,0.0
982,AAPL241018C00120000,2024-09-27 16:53:31+00:00,120.0,108.43,107.95,108.55,-0.22000122,-0.20248617,6.0,98.0,1.342776723632812,True,REGULAR,USD,call,227.7899932861328,108.1394833653429,0.19933456847918885,0.2337381217789981,AAPL,,0.0
983,AAPL241018C00125000,2024-09-23 19:15:33+00:00,125.0,101.67,102.75,103.4,0.0,0.0,18.0,114.0,1.1767619287109374,True,REGULAR,USD,call,227.7899932861328,103.15404545197666,0.19933456847918885,0.2337381217789981,AAPL,,0.0
984,AAPL241018C00130000,2024-09-24 16:59:45+00:00,130.0,97.42,97.75,98.45,0.0,0.0,1.0,307.0,1.12109814453125,True,REGULAR,USD,call,227.7899932861328,98.16860753861043,0.19933456847918885,0.2337381217789981,AAPL,,0.0
985,AAPL241018C00135000,2024-09-20 17:22:15+00:00,135.0,96.58,92.8,93.45,0.0,0.0,1.0,84.0,1.0664109179687502,True,REGULAR,USD,call,227.7899932861328,93.18316962524418,0.19933456847918885,0.2337381217789981,AAPL,,0.0
986,AAPL241018C00140000,2024-09-27 17:49:50+00:00,140.0,88.29,87.8,88.45,-0.83999634,-0.94243956,1.0,170.0,1.000005,True,REGULAR,USD,call,227.7899932861328,88.19773171187794,0.19933456847918885,0.2337381217789981,AAPL,,0.0
987,AAPL241018C00145000,2024-09-27 19:25:44+00:00,145.0,83.29,83.05,83.55,2.1600037,2.6623983,1.0,62.0,1.0029346728515625,True,REGULAR,USD,call,227.7899932861328,83.21229379851171,0.19933456847918885,0.2337381217789981,AAPL,,0.0
988,AAPL241018C00150000,2024-09-27 16:36:55+00:00,150.0,78.55,78.05,78.45,1.3300018,1.722354,1.0,387.0,0.920899228515625,True,REGULAR,USD,call,227.7899932861328,78.22685588514683,0.19933456847918885,0.2337381217789981,AAPL,,0.0
989,AAPL241018C00155000,2024-09-27 19:11:16+00:00,155.0,73.45,72.75,73.6,1.699997,2.3693337,2.0,566.0,0.8325212060546874,True,REGULAR,USD,call,227.7899932861328,73.24141797184399,0.19933456847918885,0.2337381217789981,AAPL,,0.0
990,AAPL241018C00160000,2024-09-27 16:30:22+00:00,160.0,68.15,68.1,68.55,1.7000046,2.5583215,51.0,592.0,0.8183611914062499,True,REGULAR,USD,call,227.7899932861328,68.25598006046006,0.19933456847918885,0.2337381217789981,AAPL,,0.0
991,AAPL241018C00165000,2024-09-25 13:46:40+00:00,165.0,61.76,63.15,63.55,0.0,0.0,1.0,567.0,0.7641625146484375,True,REGULAR,USD,call,227.7899932861328,63.270542190561144,0.19933456847918885,0.2337381217789981,AAPL,,0.0
992,AAPL241018C00170000,2024-09-27 18:50:04+00:00,170.0,58.6,58.0,58.6,0.90999985,1.5773962,11.0,1883.0,0.6918976123046876,True,REGULAR,USD,call,227.7899932861328,58.285104964063336,0.19933456847918885,0.2337381217789981,AAPL,,0.0
993,AAPL241018C00175000,2024-09-27 14:41:52+00:00,175.0,54.34,53.05,53.55,0.9900017,1.8556733,20.0,2444.0,0.6337927246093751,True,REGULAR,USD,call,227.7899932861328,53.299675071670706,0.19933456847918885,0.2337381217789981,AAPL,,0.0
994,AAPL241018C00180000,2024-09-27 15:33:23+00:00,180.0,48.52,48.1,48.75,0.90999985,1.9113628,6.0,4860.0,0.6025430371093752,True,REGULAR,USD,call,227.7899932861328,48.31430798142632,0.19933456847918885,0.2337381217789981,AAPL,,0.0
995,AAPL241018C00185000,2024-09-27 19:30:31+00:00,185.0,43.46,43.1,43.75,0.55999756,1.3053555,26.0,2908.0,0.5449264257812501,True,REGULAR,USD,call,227.7899932861328,43.329352950348984,0.19933456847918885,0.2337381217789981,AAPL,,0.0
996,AAPL241018C00190000,2024-09-27 16:35:36+00:00,190.0,38.55,38.3,38.85,0.6499977,1.7150335,161.0,11979.0,0.5114794946289063,True,REGULAR,USD,call,227.7899932861328,38.346507111271166,0.19933456847918885,0.2337381217789981,AAPL,,0.0
997,AAPL241018C00195000,2024-09-27 19:29:24+00:00,195.0,33.47,33.2,34.0,0.25,0.75255865,10091.0,4001.0,0.5056201782226561,True,REGULAR,USD,call,227.7899932861328,33.37222316799061,0.19933456847918885,0.2337381217789981,AAPL,,0.0
998,AAPL241018C00200000,2024-09-27 19:55:03+00:00,200.0,28.77,28.35,28.9,0.77000046,2.7500017,63.0,20608.0,0.43237872314453124,True,REGULAR,USD,call,227.7899932861328,28.42591867486745,0.19933456847918885,0.2337381217789981,AAPL,,0.0
999,AAPL241018C00205000,2024-09-27 19:16:32+00:00,205.0,23.86,23.55,23.95,0.0,0.0,49.0,8287.0,0.3754945263671875,True,REGULAR,USD,call,227.7899932861328,23.5542423557079,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1000,AAPL241018C00210000,2024-09-27 19:49:59+00:00,210.0,19.11,18.9,19.35,0.15999985,0.8443263,101.0,11292.0,0.3450993225097656,True,REGULAR,USD,call,227.7899932861328,18.84710147843716,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1001,AAPL241018C00215000,2024-09-27 19:59:14+00:00,215.0,14.53,14.4,14.7,0.13000011,0.90277857,103.0,17387.0,0.3004220349121094,True,REGULAR,USD,call,227.7899932861328,14.44333425872154,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1002,AAPL241018C00220000,2024-09-27 19:59:52+00:00,220.0,10.35,10.2,10.7,0.49000072,4.9695816,390.0,25531.0,0.2810130493164062,True,REGULAR,USD,call,227.7899932861328,10.512435735245644,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1003,AAPL241018C00225000,2024-09-27 19:56:09+00:00,225.0,6.7,6.6,6.75,0.4499998,7.199997,1125.0,25109.0,0.2417068017578125,True,REGULAR,USD,call,227.7899932861328,7.210871984329539,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1004,AAPL241018C00230000,2024-09-27 19:59:27+00:00,230.0,3.82,3.75,3.9,0.029999971,0.791556,13591.0,46197.0,0.22492230163574217,False,REGULAR,USD,call,227.7899932861328,4.631113751916434,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1005,AAPL241018C00235000,2024-09-27 19:59:46+00:00,235.0,1.9,1.87,1.96,-0.05000007,-2.5641062,12603.0,56108.0,0.21289849609375,False,REGULAR,USD,call,227.7899932861328,2.7709510116449962,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1006,AAPL241018C00240000,2024-09-27 19:59:29+00:00,240.0,0.87,0.83,0.95,-0.00999999,-1.1363626,3036.0,36753.0,0.21265435791015624,False,REGULAR,USD,call,227.7899932861328,1.5393646277441682,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1007,AAPL241018C00245000,2024-09-27 19:54:21+00:00,245.0,0.35,0.34,0.37,-0.030000001,-7.8947372,813.0,19175.0,0.20703917968749996,False,REGULAR,USD,call,227.7899932861328,0.7924663720027045,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1008,AAPL241018C00250000,2024-09-27 19:58:09+00:00,250.0,0.17,0.15,0.16,0.0,0.0,1244.0,30408.0,0.21192194335937498,False,REGULAR,USD,call,227.7899932861328,0.3777811823201361,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1009,AAPL241018C00255000,2024-09-27 19:57:07+00:00,255.0,0.08,0.07,0.09,-0.010000005,-11.111116,267.0,11756.0,0.22657023437499998,False,REGULAR,USD,call,227.7899932861328,0.1668171633643479,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1010,AAPL241018C00260000,2024-09-27 19:55:03+00:00,260.0,0.06,0.04,0.06,0.009999998,19.999996,56.0,4907.0,0.245124736328125,False,REGULAR,USD,call,227.7899932861328,0.06830119559914047,0.19933456847918885,0.2337381217789981,AAPL,,0.0
